SK_ID_CURR,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
364187,-472.14285714285717,0.0,12937.0,-449.75,0.0,0.0,648551.3914285714,295461.0,0.0,0.0,-3.0,
364213,-1816.1176470588234,0.0,3531.0,-1160.857142857143,0.0,0.0,389156.32852941175,299583.0,0.0,0.0,-2.0,
364344,-1334.2727272727273,0.0,1028.0,-1230.1666666666667,0.0,0.0,148134.27272727274,826438.5,66.06,0.0,-37.0,
364452,-549.0,0.0,31073.0,-495.25,,0.0,158139.0,124690.5,,0.0,-6.0,4608.0
364488,-921.1428571428571,0.0,374.0,-678.8333333333334,6408.18,0.0,111911.14285714286,0.0,0.0,0.0,-7.0,
364587,-462.6666666666667,0.0,1058.0,-449.0,0.0,0.0,1113450.0,2344279.5,0.0,0.0,-34.0,
364638,-1651.2307692307693,0.0,999.0,-1287.909090909091,18520.695,0.0,221440.11576923076,152856.315,450058.185,0.0,-11.0,
364709,-1123.75,0.0,9567.0,-1087.0,414.0,0.0,2685921.435,0.0,0.0,0.0,-37.0,12600.0
364728,,,,,,0.0,,0.0,,0.0,,
364838,-971.0,0.0,1018.0,-95.0,,0.0,334455.0,585283.5,0.0,0.0,-15.0,
364943,-1235.4166666666667,0.0,27310.0,-1237.5,0.0,0.0,833009.625,6511941.0,0.0,0.0,-4.0,8375.0
365011,-1224.3529411764705,0.0,10137.0,-839.5714285714286,4014.0,2.0,453840.6176470588,1916910.0,0.0,0.0,-22.0,7886.7
365087,-825.0,0.0,12666.0,-667.6666666666666,0.0,0.0,77978.595,0.0,0.0,0.0,-291.0,0.0
365098,,,,,,0.0,,0.0,,0.0,,
365105,-1825.0,0.0,-5.0,-1619.0,10782.63,0.0,152185.068,0.0,0.0,0.0,-400.0,
365113,-2547.75,0.0,30986.0,-2029.625,,0.0,110505.375,0.0,0.0,0.0,-446.0,6433.919999999999
365143,,,,,,0.0,,0.0,,0.0,,
365198,-1438.857142857143,0.0,27466.0,-1374.6,0.0,0.0,148279.01785714287,94932.0,0.0,0.0,-17.0,
365230,,,,,,0.0,,0.0,,0.0,,
365258,-1233.3333333333333,0.0,907.0,-1212.4,7708.5,0.0,175529.55,470983.5,0.0,0.0,-12.0,1781.251875
365297,,,,,,0.0,,0.0,,0.0,,
365301,-1520.75,0.0,1074.0,-1238.8333333333333,9818.865,0.0,138694.809375,284938.83,19400.67,0.0,-11.0,
365383,-408.0,0.0,168.0,-736.0,0.0,0.0,48085.6275,23406.39,0.0,0.0,-6.0,
365397,-2222.0,0.0,-762.0,-997.0,57672.0,0.0,1912500.0,0.0,,0.0,-997.0,
365453,-637.5,0.0,30974.0,-537.3333333333334,0.0,0.0,519850.5,3709971.0,0.0,0.0,-2.0,
365455,,,,,,0.0,,0.0,,0.0,,
365488,-641.5714285714286,0.0,1231.0,-621.75,0.0,0.0,846630.0,3094371.0,0.0,0.0,-12.0,6412.5
365514,-879.625,0.0,2193.0,-364.0,0.0,0.0,473470.1325,124974.0,0.0,0.0,-14.0,
365549,-1070.6666666666667,0.0,1409.0,-460.3333333333333,,0.0,1050000.0,0.0,0.0,0.0,-38.0,
365572,-1239.75,0.0,1126.0,-845.5833333333334,,0.0,70312.10625,0.0,0.0,0.0,-173.0,5484.285
365591,-667.1666666666666,0.0,1437.0,-768.0,0.0,0.0,1122587.25,1097752.5,0.0,0.0,-15.0,40488.0
365594,-742.0,0.0,-12.0,-12.0,,0.0,900000.0,0.0,,0.0,-12.0,
365645,-907.0,0.0,31072.0,,,0.0,135002.25,166239.0,0.0,0.0,-20.0,0.0
365688,-1695.2857142857142,0.0,639.0,-2100.6666666666665,47837.34,0.0,463127.78571428574,2509154.46,226161.54,0.0,-36.0,
365763,-1182.25,0.0,810.0,-392.5,0.0,0.0,1024785.0,1938063.915,0.0,0.0,-3.0,
365848,-1404.5555555555557,0.0,-104.0,-1066.3333333333333,867.645,0.0,137087.0,0.0,0.0,0.0,-102.0,
365855,-897.0,0.0,31185.0,-615.5,5397.75,0.0,117872.90999999999,217336.5,0.0,0.0,-18.0,
365885,,,,,,0.0,,0.0,,0.0,,
365890,-2314.375,0.0,-544.0,-1864.375,,0.0,275625.0,0.0,0.0,0.0,-605.0,
365896,,,,,,0.0,,0.0,,0.0,,
365949,,,,,,0.0,,0.0,,0.0,,
365956,-1492.6,0.0,8702.0,-954.6666666666666,59548.5,1.0,1017765.0,0.0,0.0,0.0,-13.0,
365957,-426.0,0.0,1659.0,-626.0,,0.0,358558.65,505084.5,0.0,0.0,-12.0,14670.0
365980,-267.0,0.0,1021.0,,,0.0,270000.0,0.0,0.0,0.0,-50.0,
366074,-909.6666666666666,0.0,1765.0,-426.75,165.42,0.0,755676.75,1551588.525,0.0,0.0,-28.0,9135.9
366120,,,,,,0.0,,0.0,,0.0,,
366124,-982.1666666666666,0.0,703.0,-881.25,0.0,0.0,248518.47,202591.53,0.0,0.0,-34.0,1559.25
366171,,,,,,0.0,,0.0,,0.0,,
366204,-907.8,0.0,1585.0,-823.25,0.0,0.0,330827.4,1217286.855,0.0,0.0,-9.0,0.0
366276,-1636.6666666666667,0.0,810.0,-1630.7142857142858,14827.86,0.0,181866.405,836109.0,0.0,0.0,-2.0,
366324,-408.0,0.0,972.0,,,0.0,292500.0,447205.5,0.0,0.0,-28.0,
366379,-367.5,0.0,1319.0,,0.0,0.0,141030.0,210703.5,0.0,0.0,-7.0,
366407,-1215.6153846153845,0.0,651.0,-1112.3,0.0,0.0,115717.15384615384,439570.21499999997,0.0,0.0,-16.0,3489.885
366410,-1008.0,0.0,923.0,-705.0,,0.0,656340.0,1464156.0,0.0,0.0,-3.0,16745.625
366469,,,,,,0.0,,0.0,,0.0,,
366478,-1771.4,0.0,1723.0,-1674.0,6215.85,0.0,737194.5,2102476.5,0.0,0.0,-21.0,
366540,-1082.0,0.0,178.0,-1794.0,0.0,0.0,82921.32,81657.0,0.0,0.0,-35.0,5625.0
366549,-381.3333333333333,0.0,1500.0,,,0.0,37500.0,32130.0,0.0,0.0,-8.0,
366682,-410.0,0.0,950.0,,,0.0,337500.0,0.0,0.0,0.0,-21.0,
366717,,,,,,0.0,,0.0,,0.0,,
366772,-2112.5,0.0,13.0,-1155.0,0.0,1.0,910032.75,0.0,0.0,0.0,-722.0,0.0
366837,-1322.0,0.0,12700.0,-676.5,0.0,0.0,808729.2,453798.0,0.0,0.0,-9.0,22133.997
366888,-973.4666666666667,0.0,2329.0,-718.125,2871.0,0.0,567827.304,2634953.625,0.0,0.0,-7.0,
366900,-885.4285714285714,0.0,1447.0,-1247.0,38734.335,0.0,225502.7142857143,118363.905,149638.095,0.0,-42.0,
366941,-1728.6666666666667,0.0,115.0,-685.5,2508410.34,0.0,1599000.0,70045.65,0.0,0.0,-37.0,
366948,-262.0,0.0,938.0,,,0.0,146250.0,169164.0,0.0,0.0,-34.0,6446.25
367000,-1904.0,0.0,-810.0,-1767.5,0.0,0.0,46730.25,0.0,0.0,0.0,-1086.0,
367077,-1807.4285714285713,0.0,30.0,-1679.6666666666667,,0.0,238921.2642857143,0.0,0.0,0.0,-8.0,11865.0
367084,-980.6666666666666,0.0,1788.0,-2565.0,7992.0,0.0,347265.0,66519.0,0.0,0.0,-8.0,
367152,-1641.8333333333333,0.0,1027.0,-1453.1818181818182,0.0,0.0,94385.39624999999,22833.0,0.0,0.0,-51.0,
367157,-958.8571428571429,0.0,4989.0,-1160.75,0.0,0.0,2056271.6539285716,25862972.94,0.0,0.0,-29.0,
367159,-702.6153846153846,0.0,30956.0,-504.2,5643.0,1.0,247980.11538461538,1798638.12,136589.31,0.0,-11.0,17653.846153846152
367165,,,,,,0.0,,0.0,,0.0,,
367175,-274.0,0.0,,-189.0,,0.0,1935000.0,0.0,,0.0,-189.0,
367208,-1015.1538461538462,11.0,30963.0,-962.7142857142857,0.0,0.0,1813058.6538461538,14673829.5,0.0,18.0,-1.0,38332.5
367221,-229.0,0.0,1018.0,,,0.0,202500.0,194611.5,0.0,0.0,-45.0,
367331,-1379.0,0.0,4213.0,-363.5,,0.0,4685636.25,14729247.0,0.0,0.0,-41.0,
367335,-1575.0,0.0,1736.0,-1037.6666666666667,0.0,0.0,1495142.1,1346818.5,0.0,0.0,-12.0,35658.0
367363,,,,,,0.0,,0.0,,0.0,,
367369,-1435.5,0.0,-173.0,-1170.0,8865.0,0.0,74853.405,0.0,0.0,0.0,-172.0,
367405,-1286.5,0.0,2842.0,-870.5,0.0,0.0,2295506.25,0.0,,0.0,-333.0,
367409,-1100.4285714285713,0.0,31082.0,-1484.25,0.0,0.0,221122.92857142858,269197.47,802.53,0.0,-9.0,0.0
367457,-1088.909090909091,0.0,1301.0,-1228.5,39600.0,0.0,327084.69272727275,1103799.33,542675.7,0.0,-11.0,
367485,-899.5,0.0,-408.0,-709.0,12496.5,0.0,57318.75,0.0,0.0,0.0,-393.0,
367489,-1380.3333333333333,0.0,5211.0,-309.0,,0.0,1511880.0,3123454.5,0.0,0.0,-42.0,
367494,-546.2,0.0,31081.0,-616.0,0.0,0.0,246600.0,829179.0,81909.0,0.0,-9.0,21838.95
367550,-1197.2666666666667,0.0,1358.0,-1118.2727272727273,29674.62,0.0,350558.136,2980719.0,0.0,0.0,-3.0,27364.5
367570,-935.0,0.0,4551.0,-853.5,0.0,0.0,1657275.3,6432723.0,0.0,0.0,-6.0,
367653,-307.5,0.0,-9.0,,6288.075,0.0,46314.0,7330.5,0.0,0.0,-24.0,0.0
367657,-1028.5,0.0,800.0,-387.0,,0.0,192375.0,136237.5,0.0,0.0,-142.0,
367687,,,,,,0.0,,0.0,,0.0,,
367723,-570.0,0.0,1594.0,-555.5,0.0,0.0,318857.14285714284,1127812.5,0.0,0.0,-24.0,
367741,,,,,,0.0,,0.0,,0.0,,
367858,-835.3333333333334,0.0,6246.0,-172.5,51993.0,0.0,1148925.0,1663065.0,0.0,0.0,-10.0,
367982,-822.0,0.0,-608.0,-608.0,,0.0,15268.5,0.0,0.0,0.0,-607.0,
368020,-1486.75,0.0,10339.0,-817.5,74326.5,1.0,1095481.5,0.0,229126.005,0.0,-8.0,13429.0
368038,-567.5,0.0,1038.0,-488.8,0.0,0.0,99234.59999999999,6327.0,0.0,0.0,-29.0,
368039,-1348.7142857142858,0.0,9190.0,-910.0,17095.5,1.0,248975.4857142857,427936.5,0.0,0.0,-27.0,
368076,-1551.4,76.0,914.0,-728.3333333333334,0.0,0.0,1205662.5,427090.5,0.0,697.5,-18.0,
368161,-1351.0,0.0,-241.0,-683.3333333333334,,0.0,1022078.25,0.0,0.0,0.0,-122.0,
368176,-1040.6666666666667,0.0,1012.0,-705.5,0.0,0.0,367170.33,0.0,0.0,0.0,-70.0,
368232,-955.6666666666666,0.0,100.0,-768.5,,0.0,427135.5,333774.0,0.0,0.0,-2.0,
368276,-1596.0,0.0,-74.0,-1073.5,,0.0,262057.5,0.0,0.0,0.0,-1003.0,
368405,-507.0,0.0,863.0,,0.0,0.0,2025000.0,0.0,,0.0,-19.0,
368447,-1754.5,0.0,1041.0,-1324.0,,0.0,3037500.0,0.0,0.0,0.0,-3.0,
368526,-738.0,0.0,-190.0,-190.0,0.0,0.0,451125.0,0.0,0.0,0.0,-184.0,
368533,-1067.3333333333333,0.0,63.0,-784.6666666666666,0.0,0.0,1475452.5,0.0,0.0,0.0,-55.0,5827.5
368850,-1067.5,0.0,30972.0,-889.75,11974.5,0.0,240656.26499999998,1042384.5,17311.59,0.0,-13.0,13614.525
368851,-2072.0,0.0,1240.0,-1512.4,0.0,0.0,350229.85714285716,241875.0,13500.0,0.0,-53.0,
368890,-979.0,0.0,-642.0,-671.0,0.0,0.0,42865.2,0.0,0.0,0.0,-671.0,
368969,-870.2,0.0,185.0,-799.0,0.0,0.0,233978.4,332565.075,0.0,0.0,-1.0,40527.0
369012,-1982.3333333333333,0.0,-275.0,-345.5,,0.0,900000.0,245322.0,0.0,0.0,-29.0,
369015,-1287.0,0.0,30949.0,-727.5,,0.0,264355.0,1316520.0,0.0,0.0,-8.0,0.0
369052,-775.5714285714286,0.0,1700.0,-674.6666666666666,,0.0,201285.28285714285,157960.71,7787.79,0.0,-21.0,2812.5
369064,-1866.7857142857142,0.0,31089.0,-1861.7,0.0,0.0,268560.96428571426,839169.0,0.0,0.0,-9.0,721.9285714285714
369092,-1062.0,0.0,496.0,-1086.75,0.0,0.0,93996.5,241197.795,1793.745,0.0,-10.0,
369129,-846.1818181818181,0.0,10849.0,-926.6,22139.01,0.0,273100.6677272727,1480514.895,38874.105,0.0,-9.0,
369168,-1920.5,0.0,10353.0,-1167.5,4401.0,0.0,786375.0,0.0,0.0,0.0,-263.0,
369208,-1432.0,0.0,31184.0,-1273.1666666666667,11083.725,0.0,192440.03399999999,343971.0,186750.0,0.0,-3.0,
369320,-604.8333333333334,0.0,1527.0,-1190.0,5085.0,0.0,162967.5,336716.145,68.355,0.0,-15.0,
369331,-114.0,0.0,,,0.0,0.0,270000.0,0.0,270000.0,0.0,-47.0,
369437,-1189.7777777777778,0.0,27.0,-966.4117647058823,0.0,0.0,89999.36,0.0,0.0,0.0,-82.0,3214.285714285714
369467,-1139.4666666666667,0.0,31187.0,-721.5454545454545,0.0,0.0,170116.158,757386.0,0.0,0.0,-12.0,
369515,-588.2,0.0,265.0,-524.0,11932.515,0.0,157787.63999999998,61888.5,270000.0,0.0,-12.0,3532.5
369525,-1541.6,0.0,2743.0,-1183.0,,0.0,740408.4,0.0,0.0,0.0,-28.0,0.0
369703,-1405.0,0.0,1700.0,-1352.0,0.0,0.0,811633.5,0.0,0.0,0.0,-37.0,
369713,,,,,,0.0,,0.0,,0.0,,
369715,-265.0,0.0,102.0,,,0.0,17388627.75,368581.5,,0.0,-11.0,94950.0
369738,-298.0,0.0,250.0,,0.0,0.0,306565.2,171445.5,0.0,0.0,-17.0,
369929,-1139.1538461538462,0.0,1027.0,-753.4444444444445,0.0,0.0,393028.41115384613,797575.5,0.0,0.0,-4.0,
369933,-2351.5,0.0,237.0,-1102.75,0.0,0.0,528750.0,605956.5,0.0,0.0,-517.0,
369969,-432.0,0.0,27544.0,,0.0,1.0,22500.0,21118.68,1381.32,0.0,-31.0,
370098,-2107.0,0.0,-1.0,-1870.0,11675.52,0.0,166410.85499999998,240417.0,0.0,0.0,-45.0,
370151,-1712.875,0.0,2416.0,-1189.25,0.0,0.0,1113289.875,1763325.45,194305.185,0.0,-12.0,
370160,-1600.5,0.0,-353.0,-324.0,,0.0,66150.0,0.0,0.0,0.0,-186.0,
370210,-561.4285714285714,0.0,1213.0,-490.25,37745.28,0.0,976733.3571428572,3977504.55,0.0,0.0,-33.0,
370313,-254.0,0.0,1070.0,,,0.0,225000.0,48253.5,0.0,0.0,-28.0,
370353,-805.6666666666666,0.0,31192.0,-472.3333333333333,17482.5,0.0,595424.25,137115.0,0.0,0.0,-5.0,
370400,-858.0,0.0,1440.0,-777.25,0.0,0.0,713187.7200000001,3797820.0,0.0,0.0,-18.0,
370488,-2016.25,0.0,3926.0,-1748.6666666666667,3545.055,0.0,1934672.77125,6802141.5,0.0,0.0,-4.0,50298.75
370504,-1709.1666666666667,0.0,-59.0,-1302.1666666666667,6171.39,0.0,201477.345,0.0,0.0,0.0,-91.0,
370515,,,,,,0.0,,0.0,,0.0,,
370517,-856.0,0.0,194.0,-655.3333333333334,,0.0,100974.735,52653.51,,0.0,-1.0,
370528,,,,,,0.0,,0.0,,0.0,,
370623,-1158.3,0.0,4569.0,-996.3333333333334,0.0,0.0,3435123.8340000003,10577043.585,0.0,0.0,-17.0,13481.0
370660,-1252.75,0.0,81.0,-155.0,0.0,0.0,716658.75,715801.5,94198.455,0.0,-8.0,
370694,-837.0,0.0,785.0,-742.0,0.0,0.0,504889.875,84559.5,0.0,0.0,-22.0,0.0
370705,-1619.7692307692307,0.0,5.0,-1213.7692307692307,0.0,0.0,132299.3076923077,0.0,0.0,0.0,-99.0,1802.8636363636363
370771,-658.5,0.0,31059.0,-547.6,0.0,0.0,225902.8940625,2167283.25,295368.75,0.0,-33.0,4772.25
370815,-206.0,0.0,342.0,,,0.0,252000.0,0.0,,0.0,-2.0,9000.0
370889,-1354.0,0.0,31074.0,-1271.4,,0.0,780204.2142857143,869827.5,0.0,0.0,-11.0,0.0
370956,-804.0,0.0,1195.0,-608.0,11412.0,0.0,130450.5,312498.0,0.0,0.0,-47.0,2012.0625
370985,-468.3333333333333,0.0,30963.0,,8019.9,1.0,83934.36,54796.5,103303.08,0.0,-28.0,27000.0
371072,-1071.8,0.0,402.0,-813.0,11341.26,0.0,553013.721,12195.0,56882.745,0.0,-7.0,
371101,-1354.6666666666667,0.0,1672.0,-876.6666666666666,,0.0,1154366.25,1253250.0,0.0,0.0,-13.0,
371114,-456.0,0.0,1774.0,-344.5,9324.0,0.0,215564.4,55183.5,0.0,0.0,-8.0,
371128,-1232.0,0.0,234.0,-1042.0,0.0,0.0,739994.625,1730682.0,0.0,0.0,-5.0,
371195,-1190.0,0.0,1580.0,-1012.75,,0.0,365100.0,0.0,0.0,0.0,-6.0,
371218,-500.0,0.0,-194.0,-166.0,0.0,0.0,173880.0,0.0,0.0,0.0,-165.0,
371282,,,,,,0.0,,0.0,,0.0,,
371286,-868.2,0.0,249.0,-865.5,,0.0,71263.8,96651.0,0.0,0.0,-91.0,
371352,-840.6,0.0,1437.0,-655.0,,0.0,1053727.128,3334387.5,0.0,0.0,-22.0,
371429,-1319.142857142857,0.0,970.0,-1356.25,0.0,0.0,257911.5214285714,746523.0,0.0,0.0,-13.0,
371447,-1180.9,0.0,1566.0,-1564.0,11115.0,0.0,859649.193,3415497.12,339984.855,0.0,-11.0,
371584,,,,,,0.0,,0.0,,0.0,,
371585,-460.5,0.0,691.0,,0.0,0.0,1048315.9725,26190.0,45440.415,0.0,-8.0,68962.5
371594,-1659.6,0.0,731.0,-1776.0,,0.0,276742.323,728914.5,0.0,0.0,-10.0,
371607,-333.6666666666667,0.0,10867.0,-342.0,,0.0,1493250.0,5905624.5,0.0,0.0,-33.0,
371642,-1690.8,0.0,268.0,-2459.0,8160.255,0.0,81102.546,157356.0,0.0,0.0,-2.0,
371660,-1087.0,0.0,8045.0,,,0.0,5571000.0,4881429.0,0.0,0.0,-36.0,56322.0
371690,-197.33333333333334,0.0,563.0,-137.0,0.0,0.0,393825.0,0.0,0.0,0.0,-77.0,
371711,,,,,,0.0,,0.0,,0.0,,
371732,-47.0,0.0,1071.0,,,0.0,184500.0,27441.0,0.0,0.0,-31.0,0.0
371761,-292.0,0.0,31054.0,,,0.0,292083.75,171972.0,0.0,0.0,-11.0,
371808,,,,,,0.0,,0.0,,0.0,,
371864,-1590.0714285714287,0.0,31076.0,-1340.0,55624.5,0.0,1222546.5257142857,1716444.0,96704.415,0.0,-15.0,
371869,-1790.5555555555557,0.0,387.0,-1597.2857142857142,0.0,0.0,244059.73500000002,562509.0,0.0,0.0,-33.0,
371879,-538.0,0.0,858.0,,,0.0,432000.0,0.0,0.0,0.0,-12.0,
371904,-2014.578947368421,0.0,31184.0,-1668.3529411764705,7425.54,0.0,257061.31578947368,1428889.5,0.0,639.0,-15.0,
371991,-589.6,0.0,31068.0,-467.0,,0.0,415467.9,456309.0,0.0,0.0,-12.0,
372006,-1465.7142857142858,0.0,5303.0,-1141.6666666666667,0.0,0.0,1960867.9285714286,3648685.5,0.0,0.0,-17.0,
372027,-1642.0,0.0,8717.0,-1110.0,17707.5,1.0,377229.2785714286,873585.0,0.0,0.0,-11.0,
372137,-2195.0,0.0,492.0,-1967.4,8591.625,0.0,63317.2725,0.0,0.0,0.0,-695.0,
372140,,,,,,0.0,,0.0,,0.0,,
372218,-2321.0,0.0,411.0,-1476.0,,0.0,107808.0,0.0,0.0,0.0,-265.0,
372285,-1086.7777777777778,0.0,31171.0,-1048.8,9787.5,0.0,121886.5,89230.5,0.0,0.0,-38.0,
372511,-2271.0,0.0,-1967.0,-1886.0,0.0,0.0,211500.0,0.0,0.0,0.0,-1885.0,
372558,-1687.8,0.0,808.0,-1167.0,,0.0,906767.1,667003.5,0.0,0.0,-2.0,
372564,-1211.75,0.0,1323.0,-802.0,21712.5,0.0,2311379.4375,5033641.5,0.0,0.0,-14.0,24673.5
372591,-1089.0,0.0,10183.0,-997.5,0.0,0.0,728544.0,2610580.5,0.0,0.0,-24.0,10819.92857142857
372594,-1493.111111111111,0.0,897.0,-1240.5,15529.5,0.0,338103.5,310207.14,93474.36,0.0,-26.0,
372729,-630.5,0.0,691.0,,,0.0,204930.0,307561.5,0.0,0.0,-21.0,
372738,-1351.0,0.0,-80.0,-530.5,,0.0,387000.0,0.0,0.0,0.0,-75.0,
372784,-820.25,0.0,2204.0,-1046.0,,0.0,1802909.25,3964743.0,0.0,0.0,-11.0,
372842,-2211.0,0.0,-348.0,-1121.5,,0.0,78088.5,0.0,0.0,0.0,-344.0,
372857,,,,,,0.0,,0.0,,0.0,,
372871,-575.0,0.0,749.0,,,0.0,247500.0,0.0,0.0,0.0,-118.0,
372954,-1900.7142857142858,0.0,2378.0,-1677.8,,0.0,590968.0028571428,859261.5,0.0,0.0,-56.0,0.0
372958,-700.25,0.0,577.0,-758.0,,0.0,555750.0,749893.5,0.0,0.0,-10.0,
373059,-617.3333333333334,0.0,442.0,,,0.0,630000.0,326794.5,0.0,0.0,-14.0,
373110,-1464.7692307692307,0.0,-112.0,-1074.3076923076924,18692.19,0.0,118926.54000000001,0.0,0.0,0.0,-106.0,0.0
373160,-1127.125,0.0,3373.0,-807.6,2727.0,0.0,857812.5,2319372.0,0.0,0.0,-13.0,0.0
373175,,,,,,0.0,,0.0,,0.0,,
373191,-1422.0,0.0,307.0,-1144.5,0.0,0.0,257908.5,183897.0,0.0,0.0,-20.0,
373236,-80.0,0.0,1746.0,,,0.0,441000.0,432895.5,0.0,0.0,-14.0,
373265,-799.75,0.0,31163.0,-506.0,0.0,0.0,130715.1,0.0,0.0,0.0,-46.0,
373288,,,,,,0.0,,0.0,,0.0,,
373339,-1670.5,0.0,-204.0,-1457.0,0.0,0.0,43584.75,0.0,0.0,0.0,-128.0,
373355,-1245.0,0.0,672.0,-890.0,,0.0,253755.0,343890.0,0.0,0.0,-10.0,0.0
373385,-1124.6470588235295,0.0,569.0,-759.5454545454545,630.0,0.0,262706.78647058824,763789.5,517500.0,0.0,-15.0,0.0
373386,-992.25,0.0,31190.0,-903.0,10725.21,0.0,120706.875,117842.67,0.0,0.0,-13.0,
373404,-1797.0,0.0,29.0,,16334.055,0.0,652500.0,38767.5,0.0,0.0,-16.0,22500.0
373408,-1023.0,0.0,26.0,-824.0,,0.0,405675.0,72130.5,0.0,0.0,-36.0,
373416,-488.6,0.0,1304.0,-48.0,,0.0,240300.0,829075.5,0.0,0.0,-48.0,
373419,-1611.4,0.0,1444.0,-1174.0,0.0,0.0,2265903.0,4588348.5,0.0,0.0,-16.0,38543.329999999994
373481,-544.5,0.0,1295.0,,137650.5,0.0,3003594.75,3641463.0,,0.0,-15.0,76860.0
373593,-1215.3333333333333,0.0,1009.0,-1525.5,7243.92,0.0,630000.0,0.0,0.0,0.0,-86.0,
373613,-2579.0,0.0,-2274.0,-2274.0,0.0,0.0,25083.0,0.0,0.0,0.0,-2274.0,
373694,-618.6923076923077,0.0,2246.0,-521.8333333333334,23361.435,0.0,494620.9026923077,2070877.5,11.25,0.0,-7.0,
373766,-1815.8,0.0,37.0,-1359.3333333333333,0.0,0.0,218592.18,34191.0,0.0,0.0,-45.0,
373808,-1626.75,0.0,4373.0,-1477.3333333333333,,0.0,2501057.25,796167.0,0.0,0.0,-22.0,15999.0
373823,-387.75,0.0,10625.0,,,0.0,2223675.0,0.0,,0.0,-6.0,
373869,-1451.25,0.0,8102.0,-1715.0,,0.0,1258087.5,3219552.0,0.0,0.0,-10.0,
373896,-1094.85,0.0,9283.0,-939.3333333333334,2488.5,0.0,997721.325,161766.0,0.0,0.0,-29.0,451311.75
373933,-2017.5,0.0,-495.0,-510.0,,0.0,1617187.5,0.0,0.0,0.0,-486.0,
373990,-545.0,0.0,-181.0,,0.0,0.0,450000.0,343471.815,0.0,0.0,-447.0,
374062,-928.4285714285714,0.0,1079.0,-918.25,0.0,0.0,285676.71428571426,0.0,0.0,0.0,-7.0,
374288,-1160.4285714285713,0.0,6846.0,-1456.6666666666667,0.0,0.0,472317.71785714285,2808175.5,0.0,0.0,-29.0,
374295,-943.9,0.0,11418.0,-750.1666666666666,0.0,0.0,455343.3,2000466.0,0.0,0.0,-5.0,10368.5
374318,-969.6,0.0,31086.0,-416.3333333333333,28957.5,0.0,440901.0,551637.135,23305.365,0.0,-17.0,
374332,-1375.8,0.0,1560.0,-1203.4,3510.0,0.0,562038.5160000001,4441188.15,145806.525,0.0,-19.0,
374370,-446.3333333333333,0.0,120.0,,,0.0,77400.0,172345.5,0.0,0.0,-2.0,
374441,-208.0,0.0,1080.0,,,0.0,450000.0,434808.0,0.0,0.0,-18.0,
374499,-773.5,0.0,319.0,,,0.0,255480.75,259785.0,0.0,0.0,-5.0,
374566,-769.0,0.0,548.0,,,0.0,324000.0,308511.0,0.0,0.0,-17.0,
374569,,,,,,0.0,,0.0,,0.0,,
374597,-1347.8461538461538,0.0,539.0,-1091.1,0.0,0.0,208742.53846153847,239233.5,233263.62,0.0,-13.0,
374604,-404.0,0.0,463.0,,,0.0,893250.0,735822.0,0.0,0.0,-21.0,
374667,-311.8,0.0,1442.0,-240.0,0.0,0.0,695906.1,1508098.5,0.0,0.0,-21.0,
374747,-637.4,0.0,1493.0,-491.0,,0.0,558000.0,741096.0,0.0,0.0,-10.0,
374764,-405.0,0.0,-39.0,-343.0,,0.0,192753.0,0.0,,0.0,-334.0,18697.5
374779,-2710.0,0.0,-2435.0,-2449.0,30307.23,0.0,217269.36,0.0,0.0,0.0,-2434.0,
374898,-933.0,0.0,2252.0,-669.3636363636364,5558.715,0.0,173733.8625,1755958.5,0.0,0.0,-13.0,1164.2727272727273
374921,-883.0,0.0,839.0,-919.0,,0.0,425047.5,117454.5,0.0,0.0,-49.0,
374931,-1236.875,0.0,105.0,-1235.0,0.0,0.0,62867.25,13351.5,0.0,0.0,-7.0,9993.7575
374954,-1034.5714285714287,0.0,918.0,-872.8,0.0,0.0,284816.0764285714,432877.5,0.0,0.0,-27.0,
375009,-1547.4,0.0,1397.0,-1902.3333333333333,16842.87,0.0,564218.082,1669812.885,0.0,0.0,-9.0,28874.25
375032,-1494.0,0.0,-454.0,-793.5,,0.0,63686.25,0.0,,0.0,-419.0,0.0
375278,,,,,,0.0,,0.0,,0.0,,
375333,-2586.0,0.0,-729.0,-729.0,,0.0,2418385.5,0.0,0.0,0.0,-675.0,
375419,-890.7777777777778,0.0,31183.0,-1052.2,0.0,1.0,213420.5,240465.735,399290.265,0.0,-22.0,
375454,-762.5,0.0,1300.0,-487.5,,0.0,177750.0,0.0,0.0,0.0,-32.0,0.0
375528,-1161.2222222222222,0.0,12808.0,-910.4,0.0,0.0,676829.5,774148.5,0.0,0.0,-19.0,2175.0
375552,-1078.4285714285713,0.0,1514.0,-1161.75,15710.94,0.0,330309.89999999997,1199823.705,0.0,0.0,-34.0,
375582,-1573.5,0.0,-371.0,-1458.0,,0.0,29355.75,0.0,0.0,0.0,-286.0,
375613,-184.0,0.0,1032.0,,,0.0,67500.0,7209.0,0.0,0.0,-53.0,
