SK_ID_CURR,TARGET,ORGANIZATION_TYPE,DAYS_CREDIT,REGION_POPULATION_RELATIVE,Days_Employed_Positive,LTV_Ratio,Age_at_Loan_Application,Credit_Length,Annuity_Over_Credit,Credit_Utilization_Ratio,AMT_CREDIT
427342,0,Business Entity Type 3,-1864.5,0.072508,3138,1.0,171.57534246575344,5.108219178082192,0.09494059405940594,0.20939398355633335,454500.0
427385,0,Medicine,-2113.5,0.010556,4568,1.0,163.9945205479452,5.7904109589041095,0.05583870967741936,-0.00010317348955598574,558000.0
427395,0,Business Entity Type 3,-1261.333333,0.031329,2176,1.1188,175.81917808219177,3.455707761643836,0.038163338270596044,0.3857990494040654,1762110.0
427422,0,Self-employed,-2069.428571,0.0228,525,1.0,168.34246575342465,5.669667317808219,0.026573333333333334,0.8617997697444163,675000.0
427434,1,Construction,-334.5,0.01885,970,1.132,155.7780821917808,0.9164383561643835,0.07925795053003533,0.7860720684639869,509400.0
427572,0,Military,-1466.076923,0.014464,3945,1.1188,166.18356164383562,4.0166491041095895,0.048105112620665,0.437406483006481,755190.0
427592,0,Business Entity Type 3,-412.0,0.001276,1791,,154.3972602739726,1.1287671232876713,0.05,0.787121269077513,337500.0
427700,0,Business Entity Type 3,,0.018029,1954,1.198,164.15068493150685,,0.032447412353923205,,673875.0
427746,0,Business Entity Type 3,-268.0,0.026392,426,1.0,151.15342465753426,0.7342465753424657,0.04662,0.0,450000.0
427758,0,Self-employed,-1106.833333,0.022625,1388,1.0,159.75068493150684,3.032420090410959,0.029235294117647057,0.48003051360084664,765000.0
427768,0,Industry: type 3,-1432.666667,0.009334,1219,1.0,159.75890410958905,3.9251141561643834,0.03542603550295858,0.0,760500.0
427793,0,Military,-676.6666667,0.072508,4530,1.198,163.78082191780823,1.8538812786301369,0.02923747083992084,0.3886466668689444,814041.0
427857,0,School,-1103.666667,0.072508,1921,1.198,188.4082191780822,3.023744293150685,0.02642737896494157,0.7456728096445677,2695500.0
427959,0,Construction,-1687.130435,0.01452,2818,1.0,173.38630136986302,4.622275164383562,0.038746666666666665,0.6515965399340535,675000.0
427966,0,Business Entity Type 3,,0.011657,1636,1.0,153.04109589041096,,0.10246534653465346,,454500.0
427980,0,Business Entity Type 3,-1160.333333,0.019689,1370,1.0,152.45205479452054,3.1789954328767123,0.05,0.10677543285159927,382500.0
428119,0,Bank,-1416.875,0.035792,935,1.05808,158.67397260273972,3.881849315068493,0.055928348203034425,0.11506335286123488,1428408.0
428190,0,Security Ministries,-1337.166667,0.04622,794,1.0924,168.77534246575343,3.6634703205479453,0.05598274950160706,0.10776005251143372,884844.0
428383,0,Business Entity Type 3,-2328.0,0.04622,1410,1.0,159.23013698630137,6.3780821917808215,0.05,0.8657051700457524,202500.0
428387,0,Other,,0.007274,1575,1.1187962962962963,150.93972602739726,,0.03989903169742614,,543735.0
428551,0,Self-employed,-1140.7,0.019101,1876,1.0,159.986301369863,3.1252054794520547,0.0989,0.0,135000.0
428810,0,Self-employed,,0.00496,425,1.0,179.27123287671233,,0.04430909090909091,,495000.0
428811,0,School,-1562.125,0.009334,105,1.0950398671096346,168.4931506849315,4.279794520547945,0.03484756088311231,0.3453098334163986,1483231.5
428848,0,Construction,,0.031329,844,1.1188,149.3095890410959,,0.039823774320412425,,780363.0
428854,0,Self-employed,-2278.0,0.019101,2306,1.0593973509933774,160.85205479452054,6.241095890410959,0.0723265132619445,0.0,719860.5
428935,0,Kindergarten,,0.020246,1828,1.198,151.2958904109589,,0.029238545724355407,,970380.0
428980,0,Police,-1234.818182,0.003069,3233,1.0396,169.12328767123287,3.383063512328767,0.09513274336283185,0.4234679088732158,701730.0
429031,0,Business Entity Type 2,-1475.25,0.018634,2286,1.0,159.02191780821917,4.041780821917809,0.09495,0.2116011537459999,900000.0
429090,0,Industry: type 3,,0.035792,646,1.2112,175.2876712328767,,0.04661492734478204,,545040.0
429202,0,Construction,-1130.0,0.006671,95,1.0,148.63287671232877,3.095890410958904,0.027693333333333334,0.0,675000.0
429214,0,Trade: type 2,,0.00712,126,1.0,151.47123287671232,,0.06680555555555556,,162000.0
429296,0,Construction,-1287.6,0.011657,1312,1.3168,153.0082191780822,3.527671232876712,0.05257442284325638,0.4728760229436552,592560.0
429306,0,Business Entity Type 3,-1673.875,0.04622,3000,1.0,176.44931506849315,4.585958904109589,0.03966,0.4406444535575608,900000.0
429347,0,Business Entity Type 2,-1078.0,0.025164,1190,1.264,178.46027397260275,2.9534246575342467,0.030775316455696203,0.17547247630839097,284400.0
429455,0,Bank,-832.75,0.01452,1479,1.132,149.1068493150685,2.2815068493150683,0.07950530035335689,0.7016815789473684,254700.0
429466,0,Business Entity Type 2,-1145.8,0.00733,1262,1.1584,158.96712328767123,3.1391780821917807,0.0993957182320442,0.48308390457402856,260640.0
429470,0,Culture,-1385.333333,0.022625,120,1.132,191.47123287671232,3.795433789041096,0.0980565371024735,0.32878850122002706,203760.0
429478,0,Industry: type 9,-1646.111111,0.00823,3083,1.158404071366816,161.15890410958903,4.50989345479452,0.030312025579482135,0.5014598000204061,530581.5
429510,0,Self-employed,-1064.666667,0.00712,2812,1.198,161.37534246575342,2.916894978082192,0.03890929326655537,0.93043,808650.0
429530,0,Business Entity Type 3,-1581.5,0.028663,1495,1.0,155.6767123287671,4.332876712328767,0.03674,0.0,675000.0
429571,0,School,,0.028663,207,1.0,166.92054794520547,,0.0408025,,1800000.0
429635,0,Police,-477.5714286,0.028663,2865,1.0,154.43561643835616,1.3084148728767122,0.02923728813559322,0.031090734808103048,1327500.0
429696,0,Legal Services,,0.072508,7182,1.0,185.94520547945206,,0.05,,225000.0
429701,0,Business Entity Type 3,-1317.666667,0.035792,2877,1.0,160.9808219178082,3.6100456630136986,0.056075,0.23689655172413793,540000.0
429706,0,Kindergarten,-973.0,0.031329,2827,1.0,151.76712328767124,2.665753424657534,0.0481,0.5536676713369826,225000.0
429783,0,Business Entity Type 2,-840.5,0.022625,4106,1.198,178.55890410958904,2.302739726027397,0.03246639135401107,0.3794004709835156,614574.0
429875,0,Restaurant,-1017.666667,0.003069,1321,1.1584022988505747,172.53698630136986,2.7881278547945203,0.044333753386054914,0.4358121674860039,453514.5
429880,0,Self-employed,-1107.75,0.04622,4306,1.264,186.32602739726028,3.0349315068493152,0.06155322681054161,0.19476299591827367,346968.0
429887,0,Self-employed,,0.020713,1453,1.132,168.83561643835617,,0.09962140333165068,,178290.0
429889,0,University,-662.1363636,0.026392,1610,1.132,165.66849315068492,1.8140722290410958,0.0347585394581861,0.2959435775318343,1528200.0
429970,0,Business Entity Type 3,-955.0,0.018801,1724,1.1055981308411216,152.16438356164383,2.6164383561643834,0.07300991555296325,0.0,532345.5
430017,0,School,-1852.0,0.019101,2498,1.0725991189427313,151.54520547945205,5.073972602739726,0.0436462953836044,0.9042381939369667,1095660.0
430050,1,Other,-1610.95,0.022625,10872,1.0,180.15890410958903,4.413561643835616,0.03226,0.24061239177539215,675000.0
430152,0,Business Entity Type 2,-825.875,0.019689,2424,1.0,158.19452054794522,2.2626712328767122,0.03808857142857143,0.24202075582533777,1575000.0
430192,0,Business Entity Type 3,-454.5,0.005144,396,1.198,150.94520547945206,1.2452054794520548,0.032255746332187196,0.816045171352555,814041.0
430218,0,Security Ministries,-1540.6,0.010276,1189,1.1188,179.9095890410959,4.220821917808219,0.02758224561444639,0.31780697847067557,1535553.0
430249,0,Business Entity Type 1,-1250.8,0.025164,4964,1.2111964285714285,162.61369863013698,3.426849315068493,0.052766597372727674,0.0,305221.5
430371,0,Business Entity Type 2,-659.0,0.006207,6120,1.396,174.54246575342466,1.8054794520547945,0.03239732569245463,0.0,942300.0
430450,0,Trade: type 3,-594.5,0.030755,1020,1.198,150.63013698630138,1.6287671232876713,0.026602980275768257,0.3323933333333333,582228.0
430456,0,Business Entity Type 1,-1888.8,0.008625,8961,1.1161592592592593,181.06575342465754,5.174794520547945,0.033146073008298964,1.1368954052476676,1356133.5
430522,0,Medicine,-1228.0,0.028663,223,1.0,152.4794520547945,3.3643835616438356,0.02648507462686567,,1206000.0
430537,0,Medicine,-1534.666667,0.028663,3195,1.0,160.05479452054794,4.204566210958904,0.026378486055776893,0.0,1129500.0
430563,0,Business Entity Type 3,-1863.666667,0.010006,5521,1.0,178.5205479452055,5.105936073972603,0.041268,0.0,1125000.0
430601,0,Transport: type 4,-1918.888889,0.022625,1931,1.0,178.9808219178082,5.257229832876712,0.02924,0.0,1125000.0
430615,0,Business Entity Type 3,-1109.5,0.04622,2280,1.0,171.1205479452055,3.0397260273972604,0.03485666666666667,0.0,1350000.0
430681,0,Bank,-752.7894737,0.00963,472,1.0,152.86301369863014,2.0624369142465753,0.07900833333333333,0.20658228888007443,540000.0
430725,0,School,-1080.142857,0.019101,1676,1.0,166.186301369863,2.959295498630137,0.029385,0.6240146197302261,900000.0
430746,0,Police,-300.8333333,0.018209,223,1.0,157.03835616438357,0.8242009131506849,0.035575,0.6199335072019387,900000.0
430749,0,Housing,,0.04622,395,1.198,180.17260273972602,,0.03542988313856427,,1078200.0
430882,0,Government,-1668.0,0.028663,3935,1.1188013245033113,162.07945205479453,4.5698630136986305,0.042364403719685806,0.0,760225.5
430908,0,Business Entity Type 3,-634.6,0.032561,3083,1.0,161.3835616438356,1.7386301369863015,0.07900990099009901,0.5595282671198327,454500.0
430966,0,Business Entity Type 3,-766.0,0.016612,173,1.198,156.11780821917807,2.0986301369863014,0.02881709166693945,0.06829357798165138,824823.0
431012,0,University,-1881.0,0.0105,6605,1.2376039603960396,160.44109589041096,5.153424657534247,0.03728859661754588,0.0,562491.0
431090,0,Self-employed,-1501.5,0.0105,1078,1.1584,153.18356164383562,4.1136986301369864,0.06042817679558011,0.0,521280.0
431094,0,Government,-1239.357143,0.018209,910,1.0,173.93150684931507,3.395499021917808,0.03476,0.5593242933355327,1575000.0
431126,0,Kindergarten,-437.6666667,0.006207,534,1.0,157.13424657534247,1.1990867580821918,0.07245,0.0,180000.0
431188,0,Bank,-1879.0,0.007114,4977,1.0,173.52328767123288,5.147945205479452,0.05,,1237500.0
431201,0,Medicine,-1085.2,0.003069,207,1.1188,174.84383561643835,2.973150684931507,0.04249642474079371,0.5709622979166824,1006920.0
431250,0,Medicine,-1447.0,0.026392,2588,1.09504,171.12876712328767,3.9643835616438357,0.03139872255155715,0.0,1724688.0
431300,0,Trade: type 3,-2544.0,0.030755,2553,1.0,158.16438356164383,6.96986301369863,0.05,0.7535202127659575,427500.0
431402,0,Trade: type 3,-914.25,0.030755,1687,1.198,151.81917808219177,2.504794520547945,0.040968280467445745,0.0,539100.0
431421,0,Business Entity Type 2,-1122.2,0.020246,3349,1.1584,153.95890410958904,3.074520547945206,0.10550759668508287,0.5879587524767845,260640.0
431474,0,Business Entity Type 3,-405.2,0.072508,420,1.1188,166.91232876712328,1.11013698630137,0.02637826242402574,0.002531598870067278,2517300.0
431528,0,Business Entity Type 3,-981.4,0.030755,851,1.0,171.75616438356164,2.688767123287671,0.02924,0.36020744185204956,900000.0
431573,0,Business Entity Type 3,-425.5,0.035792,776,1.0,148.27397260273972,1.1657534246575343,0.04864,1.2140041556765342,450000.0
431583,0,Security,-1275.285714,0.016612,3522,1.1452018348623854,164.72054794520548,3.493933463013699,0.02923646326515898,0.4970338758354833,1123443.0
431617,0,Government,,0.0105,8776,1.1188,181.15342465753426,,0.039828387558097963,,755190.0
431687,0,Transport: type 2,-1123.777778,0.003813,4260,1.0,159.33424657534246,3.07884322739726,0.03226,0.10207877438105507,900000.0
431708,0,Other,-1144.555556,0.00496,7876,1.0,168.1972602739726,3.1357686465753427,0.05,0.14587767141724006,270000.0
431740,0,Police,-1154.285714,0.018634,3563,1.0,167.5917808219178,3.1624266136986305,0.02924,0.5875288478470152,900000.0
431743,0,Business Entity Type 3,-1017.75,0.00702,850,1.198,166.61369863013698,2.7883561643835617,0.026612010115869684,0.1887931253870363,544491.0
431811,0,Business Entity Type 1,-364.0,0.04622,288,1.0,170.95068493150686,0.9972602739726028,0.05,0.44608784138900176,450000.0
431842,0,Business Entity Type 2,-1093.666667,0.00496,1462,1.0,177.26301369863015,2.996347032876712,0.03304950495049505,0.0,909000.0
431858,0,Government,-1616.058824,0.00712,4875,1.1584,163.8931506849315,4.427558421917808,0.05344152854511971,0.2606902220004964,781920.0
431885,0,School,-1353.0,0.005313,587,1.2112068965517242,168.43835616438355,3.706849315068493,0.050790035587188614,0.06540203657664408,316125.0
431894,0,Medicine,-1163.0,0.02461,1219,1.0,166.48767123287672,3.186301369863014,0.05583168316831683,0.5593139237093948,454500.0
431954,0,Transport: type 2,,0.00733,1029,1.4752,166.6876712328767,,0.048495119305856836,,331920.0
432013,0,Industry: type 6,-992.0,0.006207,1383,1.132,151.62739726027397,2.717808219178082,0.05740282685512368,0.14876301246626397,254700.0
432049,0,Bank,-1465.0,0.028663,317,1.264,155.75616438356164,4.013698630136986,0.02749773960216998,0.0,398160.0
432052,0,Business Entity Type 3,-2311.0,0.026392,446,1.0,160.25479452054793,6.331506849315068,0.03705714285714286,0.0,1260000.0
432054,0,Business Entity Type 3,-1782.0,0.010032,1933,1.079202614379085,188.06575342465754,4.882191780821918,0.05345268232415606,0.011832357014481192,743031.0
432095,0,School,-1978.0,0.022625,4833,1.0,159.3232876712329,5.419178082191781,0.07900666666666667,0.23473327320269266,675000.0
432201,0,Housing,-860.3333333,0.032561,2492,1.1584,165.5808219178082,2.357077625479452,0.06134323204419889,0.09591056907390329,781920.0
432283,0,Government,,0.020713,400,1.2772,155.4904109589041,,0.03225806451612903,,1436850.0
432328,0,Postal,-862.1666667,0.035792,1229,1.528,154.42739726027398,2.3621004567123287,0.027494702069309398,0.9227555000985093,577584.0
432343,0,Self-employed,-1076.0,0.035792,4287,1.14519921875,162.96712328767123,2.947945205479452,0.02923890835041665,0.2035416007886758,1319269.5
432401,0,Business Entity Type 3,-876.0,0.00963,2406,1.0,165.27397260273972,2.4,0.02924,0.0,900000.0
432420,0,Business Entity Type 3,,0.072508,1300,1.0,160.2876712328767,,0.05,,810000.0
432513,0,Security Ministries,-1258.0,0.04622,4055,1.1188,179.0082191780822,3.4465753424657533,0.027498212370396853,0.0,2013840.0
432589,0,Business Entity Type 3,-962.25,0.019101,1875,1.0,163.43287671232878,2.6363013698630136,0.048106666666666666,0.5125186213365962,675000.0
432593,0,Industry: type 3,-919.7142857,0.006207,1037,1.198,159.3178082191781,2.51976516630137,0.09171953255425709,0.1317487493744581,269550.0
432619,0,Construction,-580.0,0.00496,6258,1.079202614379085,173.96438356164384,1.5890410958904109,0.05345268232415606,0.7334161377439976,743031.0
432624,0,Self-employed,-2190.9,0.00823,346,1.264,159.73972602739727,6.002465753424658,0.06727848101265822,0.0,284400.0
432817,0,Business Entity Type 3,-1330.2,0.002042,2503,1.0,179.2986301369863,3.644383561643836,0.05105454545454546,0.27278448043133574,495000.0
432818,0,Government,-854.0,0.028663,2602,1.0,190.56712328767122,2.33972602739726,0.03828,0.3580325367914906,225000.0
432875,0,Business Entity Type 3,,0.020713,1524,1.0,155.08219178082192,,0.042368,,1125000.0
432893,0,Business Entity Type 3,-991.0,0.010966,830,1.2112,150.9890410958904,2.7150684931506848,0.04661492734478204,0.0,545040.0
433108,0,Business Entity Type 3,-38.0,0.072508,956,1.0,172.05479452054794,0.10410958904109589,0.0275,0.9907507,1800000.0
433118,0,Other,-583.5714286,0.015221,2226,1.0,149.1917808219178,1.598825831780822,0.05329090909090909,0.20064137525784417,247500.0
433123,0,Medicine,-419.6666667,0.0105,1217,1.2112,153.31506849315068,1.149771689589041,0.04661492734478204,0.9615582178123055,545040.0
433128,0,School,-1567.0,0.003069,2469,1.198,183.5013698630137,4.293150684931507,0.03242904841402337,0.09418340280409246,754740.0
433165,0,Business Entity Type 3,-438.0,0.04622,581,1.1056,175.1972602739726,1.2,0.09381783646888567,0.0992625,398016.0
433254,0,Self-employed,-1004.2,0.032561,1961,1.0,156.44657534246576,2.751232876712329,0.0264525,0.6933660260482847,1800000.0
433258,0,Business Entity Type 1,-553.6666667,0.018029,1597,1.145201923076923,169.58356164383562,1.5168949772602738,0.02865635049243919,0.9759874385725172,1071909.0
433269,0,Business Entity Type 3,-1503.4,0.022625,3558,1.0,155.9753424657534,4.1189041095890415,0.07296,0.0,675000.0
433282,0,Business Entity Type 3,-1201.785714,0.018209,1273,1.0,163.5150684931507,3.2925636000000003,0.030314285714285714,0.40101600964972395,315000.0
433307,0,Other,-1240.625,0.010966,4018,1.198,154.2931506849315,3.3989726027397262,0.0275,0.6310102814109735,1078200.0
433318,0,Business Entity Type 3,-2219.0,0.04622,3013,1.0,169.41095890410958,6.079452054794521,0.05,0.0,1350000.0
433348,1,Bank,-898.5,0.072508,3047,1.0396,162.75616438356164,2.4616438356164383,0.09494517121969988,0.242425,935640.0
433421,0,Kindergarten,-610.5,0.020713,7840,1.0,164.45205479452054,1.6726027397260275,0.0979,0.4908881663827388,270000.0
433430,0,Business Entity Type 3,-708.2,0.019101,217,1.132,175.6054794520548,1.9402739726027398,0.10091872791519435,0.0,254700.0
433438,0,Business Entity Type 3,-621.6,0.030755,1387,1.0,171.53698630136986,1.703013698630137,0.04864,0.1836157460073957,450000.0
433439,0,Industry: type 9,-871.8,0.026392,11284,1.0,174.26575342465753,2.388493150684931,0.048106666666666666,0.39710505632695836,675000.0
433469,1,Self-employed,,0.035792,595,1.0,164.2109589041096,,0.0792,,675000.0
433491,0,Self-employed,-1038.5,0.019101,3352,1.3167857142857142,154.9753424657534,2.845205479452055,0.07355573637103337,0.371740264255911,165915.0
433558,1,Transport: type 3,-312.0,0.031329,680,1.0528,171.76438356164383,0.8547945205479452,0.11894946808510638,0.4540609335760987,473760.0
433582,0,Transport: type 2,-1590.642857,0.035792,3393,1.1188013245033113,155.95342465753424,4.357925635616438,0.029324193939824432,0.3818017412469337,1520451.0
433635,0,Other,-562.0,0.010032,1671,1.1452,153.1068493150685,1.5397260273972602,0.02646408196530446,0.58008,1546020.0
433658,1,Business Entity Type 3,-1152.965517,0.032561,2915,1.0,178.5972602739726,3.158809635616439,0.054246666666666665,0.27132409035761634,675000.0
433724,0,Business Entity Type 3,-1183.25,0.032561,3802,1.3168,177.23561643835617,3.2417808219178084,0.037059538274605106,0.2687914399378115,355536.0
433846,0,Other,,0.006629,850,1.1584,153.86301369863014,,0.06134323204419889,,781920.0
433876,0,Business Entity Type 3,-1122.9,0.035792,397,1.0,179.97260273972603,3.0764383561643838,0.03808,0.06177009710057157,337500.0
433986,0,School,-1197.2,0.00496,2537,1.198,173.6958904109589,3.2800000000000002,0.02923732536683947,0.09590682743433662,1024290.0
434010,0,School,-1307.777778,0.008575,11633,1.0,180.25479452054793,3.5829528164383557,0.05,0.5087589620969964,135000.0
434152,0,Medicine,,0.006852,2334,1.1584038461538462,154.73150684931508,,0.06420472467088334,,542133.0
434181,0,Business Entity Type 1,-1926.555556,0.022625,9246,1.0,173.04109589041096,5.2782344,0.0275,0.7118502274552929,1350000.0
434189,0,Self-employed,-990.3333333,0.00963,2295,1.2112,160.55616438356165,2.713242009041096,0.03139448480845443,0.6323817782755893,436032.0
434191,0,Transport: type 4,-2224.888889,0.009334,487,1.2112,159.04931506849314,6.095585997260273,0.04661492734478204,0.2525232211091224,545040.0
434247,0,Business Entity Type 3,-1267.428571,0.032561,986,1.0,156.97808219178083,3.472407043835616,0.05444,0.3411167951759589,675000.0
434274,0,Business Entity Type 3,-558.5,0.035792,1992,1.145201438848921,164.37808219178083,1.5301369863013699,0.029331021528680827,0.7233340714285714,1432647.0
434335,0,Other,-873.6666667,0.072508,968,1.118798866855524,158.9095890410959,2.393607306027397,0.026452387222233475,0.4993882142857143,1777212.0
434389,0,Military,-814.6666667,0.010032,2824,1.1187961165048543,150.57808219178082,2.2319634704109585,0.046339685514943246,0.5537084343174723,518562.0
434449,0,Business Entity Type 3,-57.0,0.004849,388,1.4224,156.47671232876712,0.15616438356164383,0.04883998875140608,1.00825,640080.0
434494,0,Business Entity Type 3,-1734.444444,0.00702,3976,1.0396026490066226,177.4027397260274,4.7519025863013695,0.09759842018091476,0.037489200458748324,706410.0
434577,0,Government,-1926.5,0.031329,1253,1.1583980582524271,163.81095890410958,5.278082191780822,0.03615639274190169,0.0,536917.5
434582,0,School,-1051.3,0.035792,938,1.0,166.01643835616437,2.8802739726027395,0.105,0.36295168433843733,225000.0
434771,0,School,-1192.0,0.002042,3060,1.1161619047619047,170.56438356164384,3.265753424657534,0.033170644299768764,0.305064,1054773.0
434774,0,Trade: type 7,,0.031329,443,1.1452,163.7972602739726,,0.026488633084784885,,1185282.0
434797,0,Business Entity Type 3,-1491.0,0.008625,342,1.0,187.5095890410959,4.0849315068493155,0.03592,0.06858848077214497,900000.0
434805,0,Government,-1242.666667,0.010006,2367,1.1188,161.07671232876712,3.404566210958904,0.042366821594565604,0.0,1006920.0
434850,0,Self-employed,-1397.142857,0.035792,1710,1.0,175.71506849315068,3.827788649315069,0.05328,0.4222153405598821,675000.0
434861,0,Security Ministries,-1534.5,0.04622,1870,1.1584,154.95342465753424,4.204109589041096,0.0711153314917127,0.1280757894736842,521280.0
434916,0,Government,-1283.333333,0.006852,984,1.1584,172.5808219178082,3.5159817342465756,0.05105317679558011,0.3335040252388583,521280.0
434932,0,Self-employed,-1035.375,0.028663,1559,1.0,166.14246575342466,2.8366438356164383,0.027494736842105263,0.2899913527404788,427500.0
434989,0,Self-employed,-694.0,0.019689,244,1.198,173.04383561643834,1.9013698630136986,0.028802965259559582,0.0,905688.0
435007,0,Kindergarten,-730.5,0.035792,9640,1.0,175.9808219178082,2.0013698630136987,0.05328,0.5655705846085223,1125000.0
435088,0,Business Entity Type 3,-1200.8,0.0228,442,1.1056,154.18904109589042,3.28986301369863,0.10769717800289436,0.7459543667912952,497520.0
435089,0,Trade: type 7,-514.0,0.01452,1269,1.1584,158.46027397260275,1.4082191780821918,0.10296961325966851,0.11203400915631131,260640.0
435146,0,Hotel,-1022.111111,0.009175,8129,1.0,171.04657534246576,2.80030441369863,0.06084285714285714,0.025580156738308064,315000.0
435332,0,Construction,-284.0,0.011657,1602,1.0,155.33424657534246,0.7780821917808219,0.029358333333333334,0.839425,1080000.0
435484,0,Other,-1571.166667,0.02461,1391,1.198,159.72054794520548,4.304566210958904,0.07111210992680107,0.22186482496410298,280332.0
435493,0,Government,-1318.25,0.006296,2159,1.0,183.5205479452055,3.611643835616438,0.05,0.4676139104877604,585000.0
435494,0,Self-employed,-1211.0,0.035792,160,1.0,151.41095890410958,3.317808219178082,0.03828,0.0,225000.0
435558,0,Other,-858.0,0.025164,1613,1.0396026490066226,167.03835616438357,2.350684931506849,0.09759842018091476,0.29954650811246597,706410.0
435578,0,Legal Services,-614.5,0.00496,5328,1.0495,167.9917808219178,1.6835616438356165,0.0696903287279657,0.0,1416825.0
435631,0,Business Entity Type 3,-509.5,0.022625,3254,1.0,167.74520547945207,1.395890410958904,0.03304375,0.5598993940007765,720000.0
435686,0,Trade: type 7,-1629.777778,0.019101,951,1.198,160.23835616438356,4.465144597260274,0.038747913188647745,0.5006866734221636,808650.0
435729,0,Business Entity Type 3,-138.0,0.001417,639,1.0,150.35616438356163,0.3780821917808219,0.1186,0.94262,45000.0
435755,0,Bank,-1503.666667,0.026392,493,1.0,162.34246575342465,4.119634704109589,0.028810526315789474,0.0,855000.0
435814,0,Business Entity Type 3,-999.8571429,0.022625,2917,1.0,160.67945205479452,2.739334638082192,0.05106,0.0,900000.0
435839,0,Housing,-547.375,0.04622,3189,1.1188,170.62465753424658,1.4996575342465754,0.039125253247527116,0.18127326137659105,755190.0
435875,0,Business Entity Type 3,-1348.333333,0.019101,4767,1.0,167.3095890410959,3.6940639260273973,0.02924,0.9278986861170854,900000.0
435949,0,Other,-1070.222222,0.072508,6789,1.0,172.72876712328767,2.932115676712329,0.05326,0.6348254330352956,225000.0
435983,0,Business Entity Type 3,-1405.0,0.0228,416,1.0,160.81917808219177,3.8493150684931505,0.05,0.0,495000.0
436060,0,Business Entity Type 2,-1699.8,0.010032,2155,1.1188,161.7013698630137,4.656986301369863,0.027550947443689668,0.3215639821059197,2517300.0
436076,1,Transport: type 3,-1042.5,0.002042,1037,1.0,153.86027397260273,2.856164383561644,0.04864,0.46247726132701983,450000.0
436229,0,Business Entity Type 3,-874.5,0.020713,3733,1.08712,170.44383561643835,2.3958904109589043,0.042475531680035324,0.0,1223010.0
436234,0,Kindergarten,-743.0,0.04622,1805,1.1188,178.2958904109589,2.0356164383561643,0.07340939826833097,0.0,578979.0
436247,0,Self-employed,-1600.0,0.01452,3081,1.0,179.04383561643834,4.383561643835616,0.05188363636363636,0.0,1237500.0
436319,0,School,-818.0,0.015221,1910,1.0,158.06575342465754,2.241095890410959,0.03706,0.0,450000.0
436375,0,Advertising,-704.5,0.006852,243,1.1584,152.3178082191781,1.9301369863013698,0.03808701657458564,0.55094,521280.0
436424,0,Government,-1307.0,0.018029,10392,1.0,177.65479452054794,3.580821917808219,0.0275,0.5264209897014202,1800000.0
436449,0,School,-1127.333333,0.035792,1140,1.396,155.62465753424658,3.088584473972603,0.03225883476599809,0.536084503907621,942300.0
436479,0,Self-employed,-678.4444444,0.011703,3005,1.198,153.5205479452055,1.8587519024657533,0.038744060613843584,0.3739953015863039,700830.0
436490,0,Trade: type 3,-651.4,0.02461,331,1.1188,171.77534246575343,1.7846575342465754,0.026459711297819093,0.0,1611072.0
436501,0,Transport: type 2,-1092.0,0.019101,8788,1.0,172.06575342465754,2.9917808219178084,0.05,0.7036518080906803,337500.0
436502,0,Other,-1423.571429,0.0228,1853,1.198,166.93698630136987,3.900195695890411,0.032420701168614355,0.35560848356820074,808650.0
436514,0,Electricity,-1353.0,0.018634,6318,1.0,170.43013698630136,3.706849315068493,0.027498442367601246,1.0909473704357646,1444500.0
436551,0,Business Entity Type 3,,0.00496,1190,1.0,147.45205479452054,,0.05,,180000.0
436559,0,Police,-1113.333333,0.006629,6765,1.0,177.94520547945206,3.0502283095890412,0.029337931034482758,0.5706754374884156,1305000.0
436602,0,Transport: type 4,,0.018801,3321,1.1584,178.32876712328766,,0.056051825606533746,,599472.0
436616,0,School,-1848.625,0.019101,7292,1.132,167.96438356164384,5.06472602739726,0.0522791519434629,0.26645547742280334,254700.0
436644,0,School,-578.3333333,0.072508,7175,1.0791980198019802,173.92054794520547,1.5844748857534248,0.05327571812585437,0.7844180761099365,490495.5
436660,0,Other,,0.003541,815,1.0,151.66849315068492,,0.02924,,1350000.0
436719,1,Transport: type 2,-1556.214286,0.031329,3319,1.0,153.43287671232878,4.263600783561643,0.10611,0.7226689550223051,450000.0
436738,0,Medicine,-877.8571429,0.00963,3309,1.0,151.4191780821918,2.405088062739726,0.04811,0.7240665471752913,450000.0
436741,0,Construction,-906.0,0.072508,2224,1.3168,159.45479452054795,2.4821917808219176,0.05257442284325638,0.7621198546099144,592560.0
436804,0,Business Entity Type 3,-2636.0,0.025164,1339,1.1583980582524271,174.13972602739727,7.221917808219178,0.06141725684113481,0.0,536917.5
436976,0,Industry: type 3,-2086.333333,0.026392,125,1.0,172.44383561643835,5.715981734246576,0.0275,0.0,1350000.0
437053,0,Business Entity Type 3,,0.026392,3803,1.07128,174.67123287671234,,0.03713581616650842,,1687266.0
437054,0,Business Entity Type 3,,0.035792,697,1.066,166.6876712328767,,0.10627177700348432,,100737.0
437083,0,Housing,-2226.0,0.025164,3375,1.066,180.26575342465753,6.098630136986301,0.0974108818011257,0.16278409699462332,239850.0
437103,0,Business Entity Type 3,-769.0,0.035792,272,1.0,161.66575342465754,2.106849315068493,0.05,0.0,1125000.0
437131,0,Security,-1262.0,0.015221,2151,1.0,175.47671232876712,3.4575342465753423,0.03965886287625418,0.2873027413077877,1345500.0
