SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
340409,0,Cash loans,M,N,N,0,225000,1418868,73597.5,1354500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-12301,-1265,-4011,-4415,,1,1,1,1,0,1,Core staff,2,1,1,MONDAY,14,0,1,1,0,1,1,Insurance,0.0845,0.0475,0.9752,0.66,0.0322,0,0.1379,0.1667,0.2083,0,0.0672,0.0412,0.0077,0.081,0.0861,0.0493,0.9752,0.6733,0.0325,0,0.1379,0.1667,0.2083,0,0.0735,0.0429,0.0078,0.0857,0.0854,0.0475,0.9752,0.6645,0.0324,0,0.1379,0.1667,0.2083,0,0.0684,0.0419,0.0078,0.0827,reg oper account,block of flats,0.0501,"Stone, brick",No,0,0,0,0,-733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340462,0,Cash loans,M,N,N,0,315000,900000,23872.5,900000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006233,-14571,-1079,-4108,-4969,,1,1,0,1,0,0,,2,2,2,THURSDAY,18,0,0,0,0,0,0,Other,0.0412,0.0437,0.9752,0.66,0.0035,0,0.069,0.1667,0.2083,0.0166,0.0336,0.032,0,0,0.042,0.0454,0.9752,0.6733,0.0035,0,0.069,0.1667,0.2083,0.017,0.0367,0.0334,0,0,0.0416,0.0437,0.9752,0.6645,0.0035,0,0.069,0.1667,0.2083,0.0169,0.0342,0.0326,0,0,reg oper account,block of flats,0.0271,"Stone, brick",No,0,0,0,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
340525,0,Cash loans,F,Y,N,0,135000,900000,26446.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-15919,-1695,-2932,-3875,6,1,1,0,1,1,0,Laborers,2,2,1,MONDAY,15,0,0,0,0,0,0,Industry: type 9,0.0619,0.0545,0.9876,0.83,0.0121,0,0.0345,0.1667,0.2083,0.0564,0.0504,0.0476,0,0,0.063,0.0566,0.9876,0.8367,0.0122,0,0.0345,0.1667,0.2083,0.0577,0.0551,0.0496,0,0,0.0625,0.0545,0.9876,0.8323,0.0122,0,0.0345,0.1667,0.2083,0.0574,0.0513,0.0485,0,0,reg oper account,block of flats,0.0458,Panel,No,0,0,0,0,-2100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
340555,0,Cash loans,F,Y,N,0,675000,2517300,66532.5,2250000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-16212,-1009,-717,-5035,2,1,1,0,1,0,0,Managers,2,1,1,MONDAY,15,0,0,0,0,0,0,Industry: type 7,0.1021,0.0059,0.9747,0.6532,0.0348,0.12,0.1034,0.2917,0.3333,0,0.0748,0.079,0.0386,0.0408,0.104,0.0061,0.9747,0.6668,0.0351,0.1208,0.1034,0.2917,0.3333,0,0.0817,0.0823,0.0389,0.0432,0.1031,0.0059,0.9747,0.6578,0.035,0.12,0.1034,0.2917,0.3333,0,0.0761,0.0804,0.0388,0.0417,reg oper account,block of flats,0.071,"Stone, brick",No,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340575,0,Cash loans,F,N,N,0,135000,337500,12505.5,337500,"Spouse, partner",Working,Higher education,Married,With parents,0.008068,-8973,-237,-298,-1127,,1,1,1,1,1,0,Sales staff,2,3,3,THURSDAY,5,0,0,0,0,0,0,Self-employed,0.0773,0.0874,0.9826,0.762,0.011,0,0.1379,0.1667,0.2083,,0.063,0.073,0,0,0.0788,0.0907,0.9826,0.7713,0.0111,0,0.1379,0.1667,0.2083,,0.0689,0.0761,0,0,0.0781,0.0874,0.9826,0.7652,0.0111,0,0.1379,0.1667,0.2083,,0.0641,0.0744,0,0,reg oper spec account,block of flats,0.0635,Panel,No,0,0,0,0,-297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340755,0,Cash loans,F,N,N,0,211500,225000,22050,225000,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.003818,-20709,-2936,-9812,-4200,,1,1,0,1,1,0,Core staff,2,2,2,MONDAY,5,0,0,0,0,1,1,Government,0.001,0,0.9801,,,0,,0,,0,,0.0007,,0,0.0011,0,0.9801,,,0,,0,,0,,0.0007,,0,0.001,0,0.9801,,,0,,0,,0,,0.0007,,0,,block of flats,0.0007,Wooden,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340839,0,Cash loans,M,Y,N,0,180000,225000,20952,225000,"Spouse, partner",Working,Higher education,Married,House / apartment,0.00733,-12363,-680,-2224,-3978,12,1,1,1,1,1,0,Managers,2,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1237,0.0676,0.9965,0.9524,,0.12,0.1034,0.375,0.0417,0.0874,0.1009,0.1071,0,0,0.1261,0.0702,0.9965,0.9543,,0.1208,0.1034,0.375,0.0417,0.0893,0.1102,0.1116,0,0,0.1249,0.0676,0.9965,0.953,,0.12,0.1034,0.375,0.0417,0.0889,0.1026,0.109,0,0,,block of flats,0.0842,Panel,No,8,0,8,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340860,0,Cash loans,F,Y,N,0,180000,755190,36459,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-19576,-6005,-4668,-3139,4,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,10,0,0,0,0,0,0,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340872,0,Cash loans,F,N,N,0,90000,900000,24880.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010643,-13734,-378,-7855,-4038,,1,1,0,1,1,0,Sales staff,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,0.0619,0.0489,0.9757,0.6668,0.0058,0,0.1379,0.125,0.1667,0.0749,0.0496,0.0475,0.0039,0.0117,0.063,0.0508,0.9757,0.6798,0.0058,0,0.1379,0.125,0.1667,0.0766,0.0542,0.0495,0.0039,0.0124,0.0625,0.0489,0.9757,0.6713,0.0058,0,0.1379,0.125,0.1667,0.0762,0.0504,0.0484,0.0039,0.012,reg oper account,block of flats,0.0431,"Stone, brick",No,0,0,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
340941,0,Revolving loans,M,Y,N,0,900000,675000,33750,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-14318,-1762,-1483,-4100,2,1,1,0,0,1,0,Managers,2,1,1,SATURDAY,16,0,0,0,0,0,0,Medicine,0.2268,0.2446,0.9856,0.8028,,0.32,0.1379,0.4583,,0.0454,,0.2411,,,0.2311,0.2539,0.9856,0.8105,,0.3222,0.1379,0.4583,,0.0464,,0.2511,,,0.229,0.2446,0.9856,0.8054,,0.32,0.1379,0.4583,,0.0462,,0.2454,,,reg oper account,block of flats,0.2456,Panel,No,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
341028,0,Cash loans,M,Y,N,0,225000,913500,29596.5,913500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020713,-16180,-1596,-6638,-4251,17,1,1,0,1,0,0,High skill tech staff,2,3,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.0794,0.0629,0.9732,0.6328,0.0521,0,0.1379,0.1667,0.2083,0.0679,0.0572,0.0535,0.0347,0.0387,0.0809,0.0653,0.9732,0.6472,0.0526,0,0.1379,0.1667,0.2083,0.0694,0.0624,0.0557,0.035,0.0409,0.0802,0.0629,0.9732,0.6377,0.0524,0,0.1379,0.1667,0.2083,0.069,0.0581,0.0544,0.0349,0.0395,reg oper account,block of flats,0.0789,"Stone, brick",No,0,0,0,0,-2262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
341095,0,Cash loans,M,N,N,0,180000,810000,26127,810000,Family,State servant,Higher education,Married,With parents,0.025164,-12810,-5393,-2881,-3488,,1,1,1,1,1,0,High skill tech staff,2,2,2,MONDAY,13,0,0,0,0,0,0,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341096,0,Cash loans,M,N,N,0,180000,816660,21672,585000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-10680,-1527,-4762,-3327,,1,1,0,1,1,0,Cooking staff,2,1,1,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341143,0,Revolving loans,F,Y,N,0,450000,900000,45000,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-16938,-5205,-10923,-476,1,1,1,0,1,1,1,,2,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.0698,0.118,0.9786,,,0.0532,0.069,0.3192,,,,0.0671,,0.0629,0.0168,0.0041,0.9717,,,0,0.0345,0.125,,,,0.0121,,0.0049,0.0541,0.0582,0.9722,,,0,0.069,0.1667,,,,0.0435,,0.0642,,block of flats,0.0556,"Stone, brick",No,0,0,0,0,-233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341211,0,Cash loans,M,Y,N,0,315000,1303200,46939.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-17166,-3959,-1852,-696,6,1,1,0,1,0,0,Managers,2,3,3,THURSDAY,15,0,0,0,0,1,1,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
341233,0,Revolving loans,F,Y,N,0,90000,225000,11250,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-15120,-3427,-1768,-3844,0,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Government,0.0742,0.0533,0.9841,0.7824,0.0123,0.08,0.069,0.3333,0.375,0,0.0597,0.0745,0.0039,0.007,0.0756,0.0553,0.9841,0.7909,0.0124,0.0806,0.069,0.3333,0.375,0,0.0652,0.0776,0.0039,0.0074,0.0749,0.0533,0.9841,0.7853,0.0124,0.08,0.069,0.3333,0.375,0,0.0607,0.0758,0.0039,0.0072,reg oper account,block of flats,0.0669,Panel,No,3,0,3,0,-1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341327,0,Cash loans,M,N,N,0,180000,568858.5,34506,432000,Unaccompanied,State servant,Higher education,Married,Rented apartment,0.003813,-9925,-2120,-4722,-2360,,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,9,0,0,0,0,1,1,Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
341353,0,Cash loans,F,Y,N,0,94500,900000,26316,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-16129,-2702,-3444,-3446,8,1,1,1,1,1,0,,2,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
341463,0,Cash loans,M,N,N,0,180000,1216201.5,35559,1062000,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-11468,-1516,-1873,-2255,,1,1,1,1,1,0,High skill tech staff,2,2,2,TUESDAY,14,0,0,0,0,0,0,Industry: type 9,0.0897,0.0916,0.9826,,,0,0.2069,0.1667,,0.0271,,0.0764,,0.069,0.0914,0.0951,0.9826,,,0,0.2069,0.1667,,0.0277,,0.0796,,0.073,0.0906,0.0916,0.9826,,,0,0.2069,0.1667,,0.0275,,0.0778,,0.0704,,block of flats,0.0751,"Stone, brick",No,3,1,3,1,-3644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
341506,0,Cash loans,F,Y,N,0,90000,1125000,32895,1125000,Family,State servant,Higher education,Married,With parents,0.00702,-11011,-2548,-3853,-3286,16,1,1,1,1,1,0,Core staff,2,2,2,FRIDAY,12,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
341598,0,Cash loans,F,N,N,0,315000,733315.5,40945.5,679500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.006233,-15342,-2263,-3336,-4561,,1,1,0,1,1,0,Managers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.2237,0.1243,0.9831,0.7688,0.0424,0.16,0.1379,0.3333,0.375,0.121,0.1807,0.2183,0.0077,0.0066,0.2279,0.129,0.9831,0.7779,0.0428,0.1611,0.1379,0.3333,0.375,0.1238,0.1974,0.2274,0.0078,0.007,0.2259,0.1243,0.9831,0.7719,0.0427,0.16,0.1379,0.3333,0.375,0.1231,0.1838,0.2222,0.0078,0.0068,reg oper spec account,block of flats,0.1963,Panel,No,8,0,8,0,-211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341612,0,Cash loans,M,Y,N,0,198000,203760,22072.5,180000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009549,-17570,-525,-570,-1112,2,1,1,0,1,0,0,Managers,2,2,2,MONDAY,16,0,0,0,0,0,0,Industry: type 9,0.0227,0.0279,0.9985,0.9796,0.001,0,0.0345,0.125,0.0417,0.0126,0.0185,0.0179,,0,0.0231,0.029,0.9985,0.9804,0.001,0,0.0345,0.125,0.0417,0.0129,0.0202,0.0186,,0,0.0229,0.0279,0.9985,0.9799,0.001,0,0.0345,0.125,0.0417,0.0128,0.0188,0.0182,,0,reg oper account,block of flats,0.0189,"Stone, brick",No,0,0,0,0,-1027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
341628,0,Cash loans,F,N,N,0,157500,797557.5,40644,688500,Family,Commercial associate,Higher education,Married,House / apartment,0.04622,-15408,-1918,-2296,-4319,,1,1,0,1,0,0,,2,1,1,WEDNESDAY,19,0,0,0,0,1,1,Business Entity Type 3,0.3835,0.148,0.996,0.9456,0.1048,0.48,0.2069,0.625,0.6667,0.0646,0.3026,0.4422,0.0463,0.1175,0.3908,0.1536,0.996,0.9477,0.1058,0.4834,0.2069,0.625,0.6667,0.066,0.3306,0.4607,0.0467,0.1244,0.3872,0.148,0.996,0.9463,0.1055,0.48,0.2069,0.625,0.6667,0.0657,0.3078,0.4501,0.0466,0.12,reg oper account,block of flats,0.424,Panel,No,8,0,8,0,-590,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341650,0,Cash loans,F,N,N,0,315000,900000,36657,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006852,-20701,-1474,-665,-4261,,1,1,1,1,1,0,Sales staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
341670,0,Cash loans,M,N,N,0,247500,752742,71599.5,697500,Unaccompanied,Working,Higher education,Married,House / apartment,0.007305,-19135,-3438,-850,-2691,,1,1,0,1,0,0,Managers,2,3,3,MONDAY,7,0,0,0,0,1,1,Business Entity Type 3,0.2062,0.0555,0.9965,,,0.2,0.1724,0.375,,0.0856,,0.2105,,0,0.2101,0.0575,0.9965,,,0.2014,0.1724,0.375,,0.0876,,0.2193,,0,0.2082,0.0555,0.9965,,,0.2,0.1724,0.375,,0.0871,,0.2143,,0,,block of flats,0.2096,Panel,No,2,0,2,0,-2400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
341821,0,Cash loans,F,N,N,0,157500,327024,11745,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-20492,-7683,-9679,-3942,,1,1,1,1,0,0,Core staff,2,2,2,FRIDAY,15,0,0,0,0,0,0,School,0.2577,0.185,0.9861,0.8096,0.0538,0.28,0.2414,0.3333,0.375,0.2183,0.2085,0.2488,0.0077,0.0511,0.2626,0.192,0.9861,0.8171,0.0543,0.282,0.2414,0.3333,0.375,0.2233,0.2277,0.2592,0.0078,0.0541,0.2602,0.185,0.9861,0.8121,0.0541,0.28,0.2414,0.3333,0.375,0.2221,0.2121,0.2532,0.0078,0.0522,reg oper account,block of flats,0.2362,Panel,No,0,0,0,0,-1132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341830,0,Cash loans,M,N,N,0,90000,808650,23305.5,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018801,-12583,-1839,-36,-3956,,1,1,0,1,0,0,High skill tech staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,School,0.234,0.1617,0.9801,0.728,0.1017,0.24,0.2069,0.3333,0.375,0.0892,0.1908,0.2185,0,0,0.2384,0.1678,0.9801,0.7387,0.1027,0.2417,0.2069,0.3333,0.375,0.0912,0.2084,0.2276,0,0,0.2363,0.1617,0.9801,0.7316,0.1024,0.24,0.2069,0.3333,0.375,0.0908,0.1941,0.2224,0,0,reg oper account,block of flats,0.1719,Panel,No,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341854,0,Cash loans,F,N,N,0,112500,781920,28084.5,675000,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,0.030755,-10545,-3656,-983,-983,,1,1,1,1,0,0,,2,2,2,WEDNESDAY,14,0,0,0,1,1,0,University,0.0196,,0.9518,,,0,0.1034,0.0417,,,,0.0138,,0.0557,0.02,,0.9518,,,0,0.1034,0.0417,,,,0.0144,,0.059,0.0198,,0.9518,,,0,0.1034,0.0417,,,,0.0141,,0.0569,,block of flats,0.023,"Stone, brick",No,0,0,0,0,-1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341859,0,Cash loans,F,N,N,0,90000,592560,26230.5,450000,"Spouse, partner",Commercial associate,Higher education,Married,With parents,0.018029,-10813,-1593,-4329,-1238,,1,1,0,1,0,0,Laborers,2,3,3,MONDAY,11,0,0,0,0,0,0,Self-employed,0.0928,,0.9841,,,0,0.2069,0.1667,,,,0.0858,,0,0.0945,,0.9841,,,0,0.2069,0.1667,,,,0.0894,,0,0.0937,,0.9841,,,0,0.2069,0.1667,,,,0.0874,,0,,block of flats,0.0675,Panel,No,0,0,0,0,-1673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
341867,0,Cash loans,M,Y,N,0,202500,447768,27391.5,405000,Family,Working,Higher education,Married,House / apartment,0.019101,-10593,-288,-5974,-3259,14,1,1,0,1,0,0,High skill tech staff,2,2,2,SUNDAY,14,0,0,0,0,1,1,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341966,0,Cash loans,F,Y,N,0,225000,1305000,35887.5,1305000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.003122,-18876,-3179,-6952,-2408,3,1,1,1,1,1,0,Cooking staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-1508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
342002,0,Cash loans,F,N,N,0,211500,1293502.5,35568,1129500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.007305,-14636,-4690,-4709,-4774,,1,1,1,1,1,0,Laborers,2,3,3,MONDAY,12,0,0,0,0,0,0,Business Entity Type 2,,,0.9901,,,,,,,,,0.0661,,,,,0.9901,,,,,,,,,0.0688,,,,,0.9901,,,,,,,,,0.0673,,,,,0.052,,No,1,1,1,1,-3166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
342085,0,Cash loans,M,Y,N,0,247500,755190,36459,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.016612,-14313,-3642,-8304,-5158,11,1,1,1,1,1,0,Laborers,2,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
342086,0,Cash loans,F,Y,N,0,315000,1762110,48456,1575000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-13252,-4464,-30,-4600,9,1,1,1,1,0,0,High skill tech staff,2,2,2,WEDNESDAY,8,0,1,1,0,1,1,Business Entity Type 2,0.4897,,0.997,0.9592,,0.56,0.2414,0.6667,,,0.3976,,0.0077,,0.4989,,0.997,0.9608,,0.5639,0.2414,0.6667,,,0.4343,,0.0078,,0.4944,,0.997,0.9597,,0.56,0.2414,0.6667,,,0.4045,,0.0078,,reg oper spec account,block of flats,0.3904,Panel,No,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342140,0,Revolving loans,F,N,N,0,180000,315000,15750,315000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-19956,-594,-7184,-3492,,1,1,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,Housing,0.2711,0.1373,0.9891,0.8504,0.0473,0.28,0.2414,0.3608,,0.1323,0.2194,0.2332,0.0077,0.0485,0.2763,0.1425,0.9891,0.8563,0.0478,0.282,0.2414,0.375,,0.1353,0.2397,0.1849,0.0078,0.0514,0.2738,0.1373,0.9891,0.8524,0.0476,0.28,0.2414,0.375,,0.1346,0.2232,0.2374,0.0078,0.0495,reg oper account,block of flats,0.2295,"Stone, brick",No,2,0,2,0,-479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
342192,0,Cash loans,F,Y,N,0,225000,1125000,32895,1125000,Family,Working,Higher education,Married,House / apartment,0.030755,-14010,-2658,-1443,-1445,5,1,1,1,1,0,0,,2,2,2,WEDNESDAY,17,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
